publishedAt;authorDisplayName;text;likeCount
2023-04-28T19:34:56Z;M. Surya Pradipta;dikit   timor leste aja calonnya belasan;0
2023-04-28T19:16:37Z;epang marley;mau seseru apapun dari   pdip gk pernah jadi cawapres   selalu capres  dan bahkan menang loh   jika indonesia tergantung pada presiden  dan presiden tergantung parpol  berarti parpol yg mngatur negara selama ini  bukan siapa presidennya   tpi parpol mna yg berkuasa dia yg menang  soal masyarakat memilih tidak milih mah   sprtinya tidak ngaruh  ;0
2023-04-28T16:15:01Z;Rika Hilmi;jangan lagi pilih presiden dr partai penguasa skrang  hancur indonesia digadaikan ke china;1
2023-04-28T15:59:56Z;Hersya Fatia;salam jokowi  periode;1
2023-04-28T15:14:22Z;Klaber Stick Band;pak prabowo dan pak ganjar dah itu aj  lah mntap;7
2023-05-02T00:09:38Z;GbLoverRmdhan;udah tauaja dua org ini pemimpin mantap pak anis ganjar parbowo jadi artis aja ;0
2023-04-29T13:36:21Z;Presiden Dungu.😛;hancur dah negara  klo di pimpin  orang itu    ;0
2023-04-28T15:12:52Z;ME chanel;ppp disarankan ganti lambang  jgn bawa kabah deh   srneb lihatx   semoga pdip dan ppp nyungsep;1
2023-04-28T14:51:30Z;Herlinawaty Surbakti;prabowo n mahmud md  say goodbye to pdip;3
2023-04-28T13:43:22Z;Syaifudin Nur;saya mau pilih mahfud md  siapapun pasangannya  semoga koruptor di indonesia dpt segera di hukum mati ;116
2023-05-07T00:43:35Z;Wong edan mah bebas;tergantung dpr kl soal uu hukum mati koruptor;0
2023-05-05T14:58:35Z;Nick Name;  ta betul bro  pak mahfud cuma cari panggung menjelang coblosan    msh ingat nggk  wktu dulu msh status pengamat politik  pemikirannya wow bgt    tpi stlah msuk kabinet  jdi plongak plongok    karena apa       orang pinter dan jujur kalau msuk kabinet yiaaaa    bgtu lah  kasihan jg pk mahfud  senasib dgn bu susi dulu ;0
2023-05-04T20:28:03Z;Zafis 47;selera anda rendah    br mahfud itu cuma cari panggung cawapres   ;0
2023-05-04T09:51:27Z;Ade Olid;  video chanel  ya bisa dilihat lah seperti apa rezim sekarang  yg bersih dijegal dan digaruk quot  dan yg korup dilindungi karena sekolam;0
2023-05-04T08:55:12Z;clip video chanel 8;sprtnya mahfud md akan sulit  krn para parpol ga ingin bunuh diri krn mahfud md akan memproses t  jd org bersih di indonesia itu malah di musuhi d akan di jegal ;0
2023-04-28T12:43:14Z;Sumarno;jawa timur dukung etugas rakyat bukanf etugas fartai yg tdk mementingkan kemakmuran rakyatnx;1
2023-04-28T12:03:28Z;Setiyono no;                              br bace sebentar yok     br  br  b menghadapi pemilihan legislatif  pilkada  amp   pilpres    ingat nasehat  tokoh dunia     b  br  br    b ali bin abi thalib ra  b  br  kezhaliman akan terus ada  bukan karena banyaknya orang orang jahat  tapi karena diamnya orang orang baik   br  br  b   syaikh yusuf qaradhawi  ketua asosiasi internasional cendekiawan muslim   b  br  br setidaknya ada   tiga  cara dalam mempertimbangkan pilihan  br   jika semuanya baik  pilihlah yang paling banyak kebaikannya  br   jika ada yang baik dan ada yang buruk  pilihlah yang baik  br   jika semuanya buruk  pilihlah yang paling sedikit keburukannya  br  br  b   dr  hamid fahmy zarkasyi  ma  m  phil   ketua miumi pusat  putra pendiri pesantren gontor   b  br  quot jika anda tidak mau ikut pemilu karena kecewa dengan pemerintah  amp  anggota dpr  atau parpol islam  itu hak anda  tapi ingat jika anda  amp  jutaan yang lain tidak ikut pemilu maka jutaan orang fasik  sekuler  liberal  atheis akan ikut pemilu untuk berkuasa dan menguasai kita  niatlah berbuat baik meskipun hasilnya belum tentu sebaik yang engkau inginkan   br  br  b   recep toyyib erdogan  b  br  jika orang baik  tidak ikut terjun ke politik  maka para penjahatlah yang akan mengisinya  br  br  b   necmetti erbakan  b  br muslim yang tidak peduli politik akan di pimpin oleh politikus yang tidak peduli kepada islam  br  br  jangan tidak ikut pemilu   kejahatan akan timbul tatkala orang baik semue pada diam    br  br  b untuk saling mengingatkan        b ;0
2023-04-28T11:26:11Z;zyndrom eintertainment;enakan gini rame;0
2023-04-28T10:52:28Z;Jais Nahdi;saya dukung yg menawarkan perubahan  bosan disuguhkan kebohongan  ;70
2023-05-07T13:32:59Z;Nick Name;  keriting tetengga gue  si plongok;0
2023-05-07T13:31:59Z;Nick Name;  anggoro emang lu siapa suruh buktiin  pengadilan aja gk brani buktiin  sidang bertele dan berjilid   ;0
2023-05-07T13:27:43Z;Tias Anggoro;   namebisa buktiin ga jgn cuma fitnah;0
2023-05-05T16:27:16Z;jembot keriting;  name emang siapa yg ijazah nya palsu  ;0
2023-05-05T15:19:40Z;Nick Name;yg penting ijazah asli  titik  main belakang stelah berkibar tinggi  nggk ada yg brani nurunin    wkwkwkwkkk    negeri dagelan;0
2023-04-28T10:12:40Z;Yanuar Fanca Kusuma;yg penting bukan dr  quot petugas partai lagi quot ;1
2023-04-28T09:56:12Z;Intriguing Facts;ga sabar punya presiden bokeper;0
2023-04-28T09:18:01Z;bang_Muin;tak coba prabowo  sakno  kasihan  nyalon terus gak jadi ;4
2023-04-28T09:02:26Z;VC Ranto;saya setuju  calon;1
2023-04-28T08:35:30Z;Bayugara 88;masih ada presiden ya;0
2023-04-28T08:34:57Z;RadzkarF16;yg mau nyapres adem ayem yg ribut netijen rakyatnya  ;0
2023-04-28T08:13:46Z;Dinamo;apapun calon nya  br asal partainya banteng merah br jangan pilih  ;63
2023-05-03T16:52:12Z;Quen Balqis;betul    ;0
2023-05-03T14:56:24Z;Buset;gw gak bakalan pilih banteng;0
2023-05-03T01:37:22Z;You Freak;setuju;0
2023-05-02T22:34:32Z;Pemirsa Budiman;setuju   sdh muak dgn rezim moncong putih;2
2023-05-02T18:25:59Z;decky fransty;tetap lah banteng dong    br kerjanya pasti tidak bikin syair  ;0
2023-04-28T08:01:02Z;Rahmadi Nugroho;berapapun capresnya semoga indonesia kedepan dipimpin oleh orang terbaik  orang yg faham  yg agamanya baik  punya visinya baik pula  sehingga apapun keputusan yg diambil untuk bangsa senantiasa menyertakan allah di dlmnya  insya allah indonesia mjd negara yg masyarakatnya sejahtera;5
2023-04-29T18:14:17Z;FJAWYA;agama teros;0
2023-04-28T06:53:39Z;m nur;kecuali prabowo jangan ada etnis chinese yang dijadkan presiden dan wapres   jika ada negara ini bakalan ricuh   masih ada ratusan jiwa pribumi buat dijadikan pemimpin nkri  ingat itu;0
2023-04-28T16:01:35Z;Hersya Fatia;salam jokowi  periode;0
2023-04-28T06:46:34Z;gura; x gagal okelah artinya kurang beruntung  tapi kalau ampe gagal x kayaknya emang netizen bnyk yg ga mau presiden nya prabowo  walau sbnr nya gw kasian sih ama pak prabowo;1
2023-04-30T13:42:22Z;Ade triana;prabowo ingin membuktikan ucapan gus dur;0
2023-04-28T06:33:26Z;CongorMuBau;aq sih pro petugas partai br utk menjadi nahkoda di negara sebesar nkri  mmg wajib di gembleng di godong  amp  di bentuk dlm sebuah partai  pemimpin hebat tdk terbentuk dr proses simsalabim  br petugas ormas  br petugas karbitan  br petugas partai  ;1
2023-04-28T06:01:59Z;Leo Simorangkir;prabowo yg paling ideal     sdh tdk memikirkan kepentingan pribadi   beliau sdh kaya raya  usia sdh matang dan sikap kenegarawan dan satria nya sdh teruji   prabowo ;151
2023-05-07T22:12:15Z;LAGU POLITIK TV;  br                ;0
2023-05-05T15:13:07Z;Nick Name;  djunaedi jaman sekarang traumanya lbh parah mas    pemerintah suka memenjarakan orang    kontra dgn pemerintahan yia siap masuk bui    jejak digital byk mas  anda msh dibawah umur utk bicara politik;0
2023-05-05T15:10:17Z;Nick Name;  gono bolo akeh mas sing wingi pilih abang    pengakuan jujur jare wes kapok wingi milih werno abang    kebijakane jare aneh  saaiki podo nyesel pilih werno pelangi ora msalah sopo wae calone tapi  maaf  ora werno abang;0
2023-05-05T09:08:33Z;Project Contractor;  sa ke jd;0
2023-05-05T02:22:18Z;Suryadi SA;sudah teruji  terbukti sdh  kali nyalon  tak jadi     jadi     saudara yg bisa menjawab;0
2023-04-28T05:48:21Z;ahmad dono;yang jelas gak mungkin aku pilih capres ganjar  kaya konten medsos  minim prestasi ;0
2023-04-28T05:24:11Z;Eksi Sudhibyo;semua pengin jadi  b pemimpin  b  padahal belum tentu bisa     br  b pimpin dirisendiri  b ;1
2023-04-28T04:30:38Z;Fakhruddin;perkiraan kuat maksimal  calon  br karena penyandang dana gak kuat kalau terlalu banyak calon ;0
2023-04-28T04:09:35Z;Mario Kevin;pak prabowo   mahfud      yes yes yes;8
2023-04-28T04:00:17Z;Redmi Delapan;idul fitri yg seharusnya utk panggung kemanusiaan  malah jadi panggung kekuasaan   ngeri negeri ini;1
2023-04-28T03:31:30Z;Kabul Santoso;kalo ada yg asli buat apa yg kw ;0
2023-04-28T03:29:13Z;Yani Yani;mau berapa pun jumlah capresnya yg pst yg bkln jd presiden cm  org aj yaitu antara pak ganjar dan pak prabowo   ;16
2023-05-09T07:17:07Z;Much. Faisal Hafiz;males ah kalo dari partai merah lagi;0
2023-05-02T15:10:49Z;iseng canel;poko e nk petugas partai ya katakan tidak;0
2023-05-02T04:07:09Z;Aji Sukarya;   zaenal     aahhh basi gak ada kapok kapok nya dah  x gagal masa skr mau ke  x;0
2023-05-01T11:16:52Z;Presiden Dungu.😛;  zaenal  wowo keok lagi  br          ;0
2023-05-01T10:56:16Z;moch zaenal; presiden milik prabowo    lebih baik;1
2023-04-28T03:25:05Z;Agus Susilo;hanya prabowo yg mampu;7
2023-04-28T03:08:42Z;Mu Nawar;yang paling potensi hanya pak prabowo dan pak ganjar pranowo klo anes nol;3
2023-04-28T11:29:12Z;Nugroho Nugroho;teramat sangat benar brother    lainya cuman pemecah suara doang;2
2023-04-28T03:03:18Z;Pepo Diningrat; capres aja     seru  ;0
2023-04-28T02:49:12Z;Nunuk Phone;apapunygterjadisekalianistetapanis;0
2023-04-28T02:28:29Z;Sefti Isma;mudaan ada  capres    agar peluang pak anis lebih terbuka shingga jd ri  namun demikian kliatan sutradara ttap mnggiring  pasang ;0
2023-04-28T02:13:12Z;Area 82;mwnurut sy cm ada   krn koalisi golkar dkk ga mau buang uang utk hal yg sia  aplg airlangga ga menarik perhatian publik ;0
2023-04-28T02:00:19Z;Dwi Sutikno;saya suka prabowo subianto dan mahfud md jadi berdampingan    in sya allah nkri utuh tambah jelas aman dan sejahtera;13
2023-05-03T00:14:23Z;Dino Julianto;betul sekali;0
2023-04-29T17:19:38Z;Idma Rahmat Official;  dijana iya      bunglon rawa lagi lebih bahaya kemunafikannya;0
2023-04-29T15:14:32Z;Guruh Haryanto;   dijana pasti loe kaumnya nursugik   ;0
2023-04-29T13:00:17Z;Dwi Sutikno;  dijana   orang yang selama ini jejak kareirnya baik dibilang bunglon   trs anda cari yang bagaimana kader dipenjara karena tersandera kasus;1
2023-04-29T12:51:33Z;Supar Dijana;mahfud bunglon;2
2023-04-28T01:59:48Z;Melisa Lazuardi;apike rong pasang ben ora kesuwen ruwete sing dadi sopo wae awake dewe ora berubah nasipe tetep kere     ;0
2023-04-28T01:57:24Z;Hamid Khadafi;yg jelas tuju anya untuk mengurangi suara anis;0
2023-04-28T01:55:48Z;Davidvandecock Vandecock;sakarepmu   yg penting jangan orang yg cm cengar cengir kesana kemari bikin gaduh;0
2023-04-28T01:48:03Z;sumino;  capres itu bagus   itulah demokrasi   ;1
2023-04-28T01:43:17Z;Lian Lenovo;kita tetap pilih pak ganjar  yg lain tidak  wakilnya pak ahok  ibu risma  pak mahfud ;1
2023-04-28T01:34:25Z;Oppo F5;pak mahfud presiden yg akan datang thn ;0
2023-04-28T01:13:27Z;Nur Uddin;mntab bnget  capres semua anak bangsa kcuali pki ;0
2023-04-28T01:08:23Z;Roby Ardiansyah;ya allah ya rasul semoga bapak prabowo sugianto yang terpilih beliau sosok pemimpin tegas dan amanah buat temen temen yang mendukung bapak prabowo takbir allahu akbar allahu akbar allahu akbar;21
2023-05-03T14:59:11Z;Barbara Bintang;anies baswedan tetap pilihan kami;0
2023-05-02T00:18:12Z;GbLoverRmdhan;udah  periode dipimpin pak cukup ;0
2023-04-30T17:35:43Z;Dendi miumi;mana ada capres yg namanya prabowo sugiono  ;0
2023-04-30T15:27:00Z;Mifta Hudin;prabowo ajah;1
2023-04-30T15:02:18Z;Sugiono Sugiono;prabowo  sugianto  itu  ttangga  saya  gk  nyapres  kok   ;0
2023-04-28T00:26:34Z;Herry S;ganjar terbaik di antara calon lainnya   br jangan salah pilih  demi nkri aman  amp  damai ;2
2023-04-30T08:55:25Z;Ida Rochmania;skip pdipeh;0
2023-04-28T03:20:28Z;aminah bambang49;ganjar terbaik  ektp   jateng termiskin di jawa   wraga wadas   gunung kendeng   u    ngatasi bnjir semarang ga bisa kata puan pencitraan suka medsos  br ganjar presiden  neruskan hutang jokowi tmbh mnggunung  turunan ga bakal lunas   rakyat jd krbn bayar hutang  tiap hari bayar bunga hutang  trilyun lebih    harga quot  pajak  quot  naik selangit;4
2023-04-28T02:59:01Z;DANANJAYA;  tono  br opo    petugas rakyat        br klo gak ada parpol yg mengusungnya    br apa iyya    bisa nyapres     br apa ada capres independent yg cuma berbekal mandat dari rakyat      br   mikir jero      ;0
2023-04-28T01:14:22Z;Nur Uddin;mna ada ptugas partai trbaik goblok lo;0
2023-04-28T01:11:25Z;Sutono Tono;sy asli jawa tengah ga mau calon dr petugas partai tentu sy pilih capres dari petugas rakyat indonesia;2
2023-04-28T00:15:58Z;Charles Ardimans;mending  calon  biar ga keluarin banyak biaya;0
2023-04-28T00:14:58Z;SULIS LELE;aku nggak akan pilih capres dari pdi p;10
2023-04-30T02:20:45Z;4U TV;bakso dlu;0
2023-04-28T18:33:18Z;Masoook pak eko!;apalagi jejak digital jelas   br  quot salah saya dimana klo saya suka nonton film porno  wong saya suka kok     quot  br bukannya malu tapi malah bangga menyatakan seperti itu di muka umum  menunjukkan betapa islamnya beliau ;2
2023-04-28T00:10:18Z;Ahmat Taufik;ganjar  ;1
2023-04-28T00:07:27Z;Mukti Ipah;kapan ya bulan a;0
2023-04-27T22:47:38Z;Sujima 18;anis baswedan tetap yg paling top markotop      br indonesia sdh terbukti dipimpin oleh  quot petugas partai quot  hutang negara makin membengkak tetapi tdk manfaat buat rakyat    krn uangnya banyak di korupsi dan dibagi bagi ke partai penguasa      br rakyat  yg bayar hutang negara              ;66
2023-05-06T08:06:34Z;Broto;  rantau  ijazah asli  amp  banyak kelebihan bayarnya   ;0
2023-05-04T19:01:13Z;chuk Romer tugiman;begooo   br anis nasdem sama aja dimaenin partae lol;0
2023-05-03T10:38:14Z;ANAK RANTAU;  sragen betul  yg di harapkan rakyat pemimpin yg jujur  tegas dan mengayomi rakyat nya ;1
2023-05-03T10:24:35Z;Narno Sragen;  rantau iya betul   sebenarnya sy njawab komen yg paling atas  siapapun presidennya pasti ada imbal balik ke partai  iya  bang anda mau pilih siapa pun itu hak anda  dan saya sendiri belum tentu pilih anis   belum tentu juga pilih ganjar  ya semoga presiden thn depan   benar benar pilihan rakyat  amp untuk rakyat ;0
2023-05-03T10:13:38Z;ANAK RANTAU;  sragen mana bisa jadi presiden kalau gak di usung partai kalau bisa sendirian maju  semua orang pengen maju  jadi rt aja mau ada dukung   namun apa pun itu  jgn lupa pilih yg terbaik menurut nilai masing bukan menurut tim sokses ;0
2023-04-27T20:30:37Z;joko seno;pilih wakil rakyat br bukan wakil partai;1
2023-04-27T20:22:45Z;albi zaid;prabowo dan mahfud md;2
2023-04-28T02:01:14Z;Dwi Sutikno;setuju;0
2023-04-27T18:46:34Z;Holden lubis;semoga allah mengirim seorang capres yg peduli rakyat tdk sperti ke  calon saat ini yg peduli partai  ;25
2023-05-01T07:18:56Z;Semar Sebrang;  agama dibuat alat merusak negara     modus yg di terapkan di negara quot  timur tengah yg telah hancur     br bagi pembela merasa jihat      br tpi bagi amirika  telah sukses merusak negara quot  islam   ;0
2023-05-01T07:06:57Z;OnyFans;anis demi indonesia lebih islami    br islam   islam   islam     yesss   ;0
2023-04-30T22:55:54Z;Semar Sebrang;omangan clasik yg g masuk akal    br tidak ada calon yang tidak melalui dukungan partai    kalaug peduli ya g mungkin di dukung          br tpi kalo terpilih bukan orang partai    malah semena quot  dlm bertindak   semau gue   g ada filter karena g bertanggung jawab dng partai apapun     br ilian yg tepat adalah orang pribumi dng ahlak yg baik    sebab orang pribunilah yg faham di daerahnya   siapapun itu  ;0
2023-04-30T18:57:35Z;widodo indah chanel;konstitusi kita mngharuskan pemilihan presiden dan dpr dari partai bro yg mngusung bila tidak mau dari partai kamu maju jadi capres aja bro  tak dukung bila bisa lolos;0
2023-04-30T16:18:26Z;muhammad jufri;  yudo antek cendana  br dari dulu emang ga suka dengan keluarga soekarno   jangan lupakan peristiwa kudatuli  br  br dan jangan bawa suatu agama  karena di indo bukan hanya  agama  br  br dan jangan suka mentuhani seseorang  dengan mengatasnamakan islam  br  br anda pikir mereka bukan islam  br  br yg dibutuhkan pdi p adalah suara rakyat indonesia  apapun etnisnya  apapun agamanya  br  br bukan cuma  agama   br  br hanya karena ga bergaul dengan kelompokmu rizieq dan bahar  terus kamu mau sebut mereka apa  br kafir  anti islam  br meskipun beberapa dari mereka sudah berhaji  br  br  br ektrem kali anda ini  br jika begitu sepertinya anda ini memiliki pikiran yg salah ;0
2023-04-27T17:56:30Z;Jeje Tarja;mau aja dijadikan kambing conge ;0
2023-04-27T17:39:00Z;Fiki Lana;ra sudi pilih petugas partai  udah cukup  periode rakyat menderita;3
2023-04-29T10:03:17Z;Hersya Fatia;  lana slm jokowi  periode;0
2023-04-28T22:49:31Z;Yuga Pratama;  lana pak mahfud emang cawapres  kalau prabowo jelas jelas bos partai jamgan di bandingkan sama pacul;0
2023-04-28T22:44:36Z;Fiki Lana;  pratamakata sapa  tp tidak untuk pak prabowo dan mahfud md  rakyat indonesia butuh sosok  pemimpin ini  berani buat uu hukuman mati buat koruptor dan perampasan aset negara;1
2023-04-28T22:31:01Z;Yuga Pratama;  lana semua kader pertai gitu  br yg jelas semua siapa pun yg capres yg menang pasti nurut sama bos partai yg mengusung;0
2023-04-28T19:03:08Z;Fiki Lana;ingat kata bambang pacul harus nurut sama ibu  pacullll berhentiiiiiiiiii  asiappppppp          ;0
2023-04-27T17:38:40Z;Ugi Sawa;tetep anies baswedan br best of the best;2
2023-04-27T17:06:12Z;pecinta alam Sumatra 99;hoby bokep ngumpul;0
2023-04-27T17:16:50Z;Godfrey de saint;coli mulu kerjaan lo;0
2023-04-27T16:54:45Z;Dinar Agusni Muslim; ;0
2023-04-27T16:54:42Z;YUSPIHAN; b dulu prabowo dikibulin megawati  sekarang dikibulin jkw   b  br  b jikalau prabowo mundur  amp  menarik semua menterinya dari kabinet jkw saya akan pindah dukungan dari gp ke prabowo subianto   b ;2
2023-04-28T03:05:09Z;aminah bambang49;maju  terus  jangan  br mau  jadi  wapres  br kasihan dibodohin dikibulin br coba dulu tidak gabung pemerintah tambah moncer br jadi wapres sama dgn menurunkan derajatnya   lebih terhurmat sprti skrng dari pada jadi wapres br prabowo mahfud cocok;0
2023-04-27T17:48:02Z;Mohamad Fuad;anda kurang wawasan dikabinet sekarang gerindra mentrinya cuma satu prabowo soalnya sandiaga keluar dari gerindra kemungkinan ke ppp  anda pasti bukan pendukung pdi p soalnya pemilih pdip dikenal militan dan loyal thd keputusan partai;1
2023-04-27T16:51:43Z;egha chiba;mending balikin lagi ke dpr buat pilih presiden kita pilih dpr nya aja  jadi klo presiden nya gak bener  mau demo enak  bisa all out   klo sekarang mau demo atas nama rakyat  lah wong yang milih rakyat juga   ;0
2023-04-27T16:45:08Z;prank;capret calon kampret;0
2023-04-27T16:42:49Z;Werdi Susari;cuma ada  paslon  ganjar  pdi p  ppp  hanura  psi  mungkin pkb   dan prabowo  gerindra  golkar  nasdem  pan   anies tidak dapat tiket karena pks dan pd masih sibuk mau jadi cawapres ;0
